"store_id","customer","amount","payment_date","staff","manager_staff_id"
1,"Maria Miller","5.99","2007-04-29 05:31:21.996577","Jon Stephens",2
1,"Maria Miller","7.99","2007-04-30 02:58:29.996577","Jon Stephens",2
2,"Susan Wilson","5.99","2007-04-05 21:29:47.996577","Mike Hillyer",1
2,"Susan Wilson","0.99","2007-04-06 22:37:28.996577","Mike Hillyer",1
2,"Susan Wilson","2.99","2007-04-07 08:30:29.996577","Jon Stephens",2
2,"Susan Wilson","3.99","2007-04-07 20:15:55.996577","Jon Stephens",2
2,"Susan Wilson","3.99","2007-04-08 00:45:38.996577","Mike Hillyer",1
2,"Susan Wilson","2.99","2007-04-09 14:09:12.996577","Mike Hillyer",1
2,"Susan Wilson","2.99","2007-04-09 15:41:49.996577","Jon Stephens",2
2,"Susan Wilson","4.99","2007-04-11 20:08:12.996577","Mike Hillyer",1
2,"Susan Wilson","0.99","2007-04-12 09:12:19.996577","Mike Hillyer",1
2,"Susan Wilson","1.99","2007-04-29 20:11:15.996577","Mike Hillyer",1
2,"Susan Wilson","2.99","2007-04-30 03:23:09.996577","Jon Stephens",2
2,"Susan Wilson","0.99","2007-04-30 20:36:55.996577","Jon Stephens",2
2,"Margaret Moore","2.99","2007-04-07 22:05:26.996577","Mike Hillyer",1
2,"Margaret Moore","0.99","2007-04-08 12:28:04.996577","Jon Stephens",2
2,"Margaret Moore","1.99","2007-04-08 15:04:10.996577","Mike Hillyer",1
2,"Margaret Moore","2.99","2007-04-10 06:14:06.996577","Mike Hillyer",1
2,"Margaret Moore","4.99","2007-04-11 00:36:55.996577","Jon Stephens",2
2,"Margaret Moore","5.99","2007-04-11 08:45:55.996577","Mike Hillyer",1
2,"Margaret Moore","0.99","2007-04-27 22:43:52.996577","Jon Stephens",2
2,"Margaret Moore","2.99","2007-04-28 06:20:22.996577","Mike Hillyer",1
2,"Margaret Moore","4.99","2007-04-30 05:02:33.996577","Mike Hillyer",1
1,"Dorothy Taylor","3.99","2007-04-06 12:42:11.996577","Jon Stephens",2
1,"Dorothy Taylor","4.99","2007-04-07 01:35:06.996577","Jon Stephens",2
1,"Dorothy Taylor","1.99","2007-04-07 12:42:39.996577","Mike Hillyer",1
1,"Dorothy Taylor","7.99","2007-04-09 01:41:18.996577","Mike Hillyer",1
1,"Dorothy Taylor","2.99","2007-04-09 03:21:44.996577","Jon Stephens",2
1,"Dorothy Taylor","0.99","2007-04-09 20:27:23.996577","Mike Hillyer",1
1,"Dorothy Taylor","2.99","2007-04-10 19:09:35.996577","Mike Hillyer",1
1,"Dorothy Taylor","2.99","2007-04-28 03:50:08.996577","Mike Hillyer",1
1,"Dorothy Taylor","6.99","2007-04-28 13:39:21.996577","Jon Stephens",2
1,"Dorothy Taylor","4.99","2007-04-28 21:02:38.996577","Jon Stephens",2
1,"Dorothy Taylor","4.99","2007-04-30 13:55:33.996577","Mike Hillyer",1
2,"Lisa Anderson","2.99","2007-04-08 05:47:37.996577","Jon Stephens",2
2,"Lisa Anderson","4.99","2007-04-08 21:11:31.996577","Mike Hillyer",1
2,"Lisa Anderson","5.99","2007-04-10 15:13:24.996577","Jon Stephens",2
2,"Lisa Anderson","6.99","2007-04-11 07:38:25.996577","Jon Stephens",2
2,"Lisa Anderson","4.99","2007-04-27 11:41:58.996577","Mike Hillyer",1
2,"Lisa Anderson","4.99","2007-04-28 14:00:33.996577","Mike Hillyer",1
2,"Lisa Anderson","2.99","2007-04-28 17:11:37.996577","Jon Stephens",2
2,"Lisa Anderson","1.99","2007-04-29 06:06:40.996577","Jon Stephens",2
2,"Lisa Anderson","0.99","2007-04-29 16:02:11.996577","Mike Hillyer",1
2,"Lisa Anderson","9.99","2007-04-30 01:45:39.996577","Mike Hillyer",1
2,"Lisa Anderson","6.99","2007-04-30 14:36:47.996577","Jon Stephens",2
1,"Nancy Thomas","3.99","2007-04-06 16:26:20.996577","Mike Hillyer",1
1,"Nancy Thomas","0.99","2007-04-09 03:29:05.996577","Mike Hillyer",1
1,"Nancy Thomas","0.99","2007-04-09 03:34:50.996577","Mike Hillyer",1
1,"Nancy Thomas","0.99","2007-04-09 05:30:45.996577","Jon Stephens",2
1,"Nancy Thomas","3.99","2007-04-09 11:48:51.996577","Jon Stephens",2
1,"Nancy Thomas","2.99","2007-04-12 14:24:05.996577","Mike Hillyer",1
1,"Nancy Thomas","0.99","2007-04-27 00:12:29.996577","Jon Stephens",2
1,"Nancy Thomas","0.99","2007-04-27 10:19:13.996577","Jon Stephens",2
1,"Nancy Thomas","0.99","2007-04-30 03:03:17.996577","Jon Stephens",2
1,"Nancy Thomas","4.99","2007-04-30 09:54:54.996577","Jon Stephens",2
1,"Nancy Thomas","5.99","2007-04-30 12:18:09.996577","Jon Stephens",2
1,"Nancy Thomas","5.99","2007-04-30 03:11:12.996577","Mike Hillyer",1
1,"Nancy Thomas","5.99","2007-04-30 06:13:59.996577","Jon Stephens",2
2,"Karen Jackson","2.99","2007-04-06 20:07:50.996577","Jon Stephens",2
2,"Karen Jackson","8.99","2007-04-11 06:11:34.996577","Mike Hillyer",1
2,"Karen Jackson","2.99","2007-04-12 04:14:13.996577","Mike Hillyer",1
2,"Karen Jackson","0.99","2007-04-12 18:42:11.996577","Mike Hillyer",1
2,"Karen Jackson","2.99","2007-04-12 19:59:07.996577","Mike Hillyer",1
2,"Karen Jackson","2.99","2007-04-28 10:18:19.996577","Mike Hillyer",1
2,"Karen Jackson","2.99","2007-04-29 00:07:19.996577","Mike Hillyer",1
2,"Karen Jackson","11.99","2007-04-29 21:06:07.996577","Jon Stephens",2
2,"Karen Jackson","9.99","2007-04-30 13:06:48.996577","Jon Stephens",2
2,"Karen Jackson","0.99","2007-04-30 19:58:07.996577","Jon Stephens",2
2,"Karen Jackson","0.99","2007-04-30 04:40:34.996577","Mike Hillyer",1
2,"Karen Jackson","7.99","2007-04-30 07:27:06.996577","Mike Hillyer",1
2,"Karen Jackson","4.99","2007-04-30 16:17:17.996577","Mike Hillyer",1
2,"Betty White","2.99","2007-04-06 08:50:15.996577","Mike Hillyer",1
2,"Betty White","0.99","2007-04-08 21:28:33.996577","Mike Hillyer",1
2,"Betty White","0.99","2007-04-09 05:05:33.996577","Mike Hillyer",1
2,"Betty White","7.99","2007-04-09 14:38:51.996577","Jon Stephens",2
2,"Betty White","4.99","2007-04-09 17:42:58.996577","Mike Hillyer",1
2,"Betty White","7.99","2007-04-10 01:58:14.996577","Mike Hillyer",1
2,"Betty White","6.99","2007-04-28 14:51:27.996577","Mike Hillyer",1
2,"Betty White","0.99","2007-04-28 15:13:37.996577","Mike Hillyer",1
2,"Betty White","3.99","2007-04-29 09:39:59.996577","Mike Hillyer",1
2,"Betty White","4.99","2007-04-29 21:14:34.996577","Jon Stephens",2
2,"Betty White","4.99","2007-04-30 20:04:41.996577","Jon Stephens",2
2,"Betty White","2.99","2007-04-30 01:49:42.996577","Mike Hillyer",1
1,"Helen Harris","7.99","2007-04-06 00:57:47.996577","Mike Hillyer",1
1,"Helen Harris","5.99","2007-04-07 05:54:45.996577","Mike Hillyer",1
1,"Helen Harris","2.99","2007-04-10 09:30:29.996577","Mike Hillyer",1
1,"Helen Harris","2.99","2007-04-10 22:42:45.996577","Jon Stephens",2
1,"Helen Harris","4.99","2007-04-27 03:44:03.996577","Mike Hillyer",1
1,"Helen Harris","0.99","2007-04-28 21:19:16.996577","Mike Hillyer",1
1,"Helen Harris","6.99","2007-04-29 12:04:27.996577","Jon Stephens",2
1,"Helen Harris","4.99","2007-04-30 00:41:57.996577","Jon Stephens",2
1,"Helen Harris","2.99","2007-04-30 15:51:01.996577","Mike Hillyer",1
2,"Tony Carranza","0.99","2007-04-12 04:54:36.996577","Mike Hillyer",1
2,"Sandra Martin","0.99","2007-04-06 00:52:05.996577","Mike Hillyer",1
2,"Sandra Martin","2.99","2007-04-07 10:39:48.996577","Jon Stephens",2
2,"Sandra Martin","3.99","2007-04-07 12:53:10.996577","Jon Stephens",2
2,"Sandra Martin","4.99","2007-04-08 01:13:45.996577","Jon Stephens",2
2,"Sandra Martin","4.99","2007-04-11 05:08:57.996577","Mike Hillyer",1
2,"Sandra Martin","0.99","2007-04-27 18:08:04.996577","Jon Stephens",2
2,"Sandra Martin","2.99","2007-04-27 20:32:07.996577","Jon Stephens",2
2,"Sandra Martin","5.99","2007-04-29 06:13:26.996577","Jon Stephens",2
2,"Sandra Martin","0.99","2007-04-30 09:40:29.996577","Jon Stephens",2
2,"Sandra Martin","5.99","2007-04-30 02:22:31.996577","Jon Stephens",2
1,"Donna Thompson","3.99","2007-04-10 09:15:23.996577","Mike Hillyer",1
1,"Donna Thompson","3.99","2007-04-10 17:53:47.996577","Mike Hillyer",1
1,"Donna Thompson","1.99","2007-04-12 19:21:07.996577","Jon Stephens",2
1,"Donna Thompson","8.99","2007-04-28 16:14:24.996577","Jon Stephens",2
1,"Donna Thompson","2.99","2007-04-28 22:05:59.996577","Mike Hillyer",1
1,"Donna Thompson","8.99","2007-04-30 06:59:22.996577","Jon Stephens",2
1,"Donna Thompson","2.99","2007-04-30 08:40:18.996577","Mike Hillyer",1
1,"Donna Thompson","8.99","2007-04-30 17:52:10.996577","Jon Stephens",2
1,"Donna Thompson","0.99","2007-04-30 22:11:58.996577","Mike Hillyer",1
2,"Carol Garcia","3.99","2007-04-08 08:44:04.996577","Jon Stephens",2
2,"Carol Garcia","3.99","2007-04-08 11:14:56.996577","Jon Stephens",2
2,"Carol Garcia","3.99","2007-04-08 20:13:05.996577","Jon Stephens",2
2,"Carol Garcia","2.99","2007-04-11 06:43:34.996577","Jon Stephens",2
2,"Carol Garcia","0.99","2007-04-12 17:49:11.996577","Mike Hillyer",1
2,"Carol Garcia","2.99","2007-04-28 17:56:03.996577","Jon Stephens",2
2,"Carol Garcia","4.99","2007-04-29 09:46:27.996577","Mike Hillyer",1
2,"Carol Garcia","4.99","2007-04-30 04:47:04.996577","Mike Hillyer",1
2,"Carol Garcia","4.99","2007-04-30 07:41:47.996577","Jon Stephens",2
1,"Ruth Martinez","4.99","2007-04-06 00:53:21.996577","Jon Stephens",2
1,"Ruth Martinez","4.99","2007-04-12 01:25:28.996577","Jon Stephens",2
1,"Ruth Martinez","5.99","2007-04-30 09:34:49.996577","Mike Hillyer",1
1,"Ruth Martinez","0.99","2007-04-30 12:57:55.996577","Mike Hillyer",1
1,"Ruth Martinez","9.99","2007-04-30 18:29:32.996577","Jon Stephens",2
1,"Ruth Martinez","7.99","2007-04-30 22:09:01.996577","Mike Hillyer",1
2,"Sharon Robinson","3.99","2007-04-06 23:16:51.996577","Jon Stephens",2
2,"Sharon Robinson","2.99","2007-04-07 20:08:11.996577","Mike Hillyer",1
2,"Sharon Robinson","2.99","2007-04-10 09:31:46.996577","Mike Hillyer",1
2,"Sharon Robinson","2.99","2007-04-11 13:38:44.996577","Mike Hillyer",1
2,"Sharon Robinson","6.99","2007-04-11 14:21:26.996577","Jon Stephens",2
2,"Sharon Robinson","4.99","2007-04-27 08:00:10.996577","Jon Stephens",2
2,"Sharon Robinson","5.99","2007-04-28 08:34:36.996577","Jon Stephens",2
2,"Sharon Robinson","2.99","2007-04-28 18:13:45.996577","Jon Stephens",2
2,"Sharon Robinson","4.99","2007-04-30 06:23:40.996577","Jon Stephens",2
2,"Sharon Robinson","3.99","2007-04-30 21:22:18.996577","Jon Stephens",2
1,"Michelle Clark","4.99","2007-04-09 05:10:58.996577","Jon Stephens",2
1,"Michelle Clark","3.99","2007-04-10 11:56:06.996577","Mike Hillyer",1
1,"Michelle Clark","2.99","2007-04-10 22:11:49.996577","Mike Hillyer",1
1,"Michelle Clark","1.99","2007-04-26 21:56:39.996577","Jon Stephens",2
1,"Michelle Clark","0.99","2007-04-28 13:25:20.996577","Mike Hillyer",1
1,"Michelle Clark","6.99","2007-04-28 21:24:37.996577","Jon Stephens",2
1,"Michelle Clark","2.99","2007-04-29 22:17:49.996577","Jon Stephens",2
1,"Michelle Clark","0.99","2007-04-30 09:13:38.996577","Jon Stephens",2
1,"Michelle Clark","5.99","2007-04-30 05:57:51.996577","Mike Hillyer",1
1,"Laura Rodriguez","2.99","2007-04-07 10:29:18.996577","Jon Stephens",2
1,"Laura Rodriguez","6.99","2007-04-09 13:52:08.996577","Mike Hillyer",1
1,"Laura Rodriguez","2.99","2007-04-10 14:16:45.996577","Mike Hillyer",1
1,"Laura Rodriguez","4.99","2007-04-27 03:10:34.996577","Mike Hillyer",1
1,"Laura Rodriguez","7.99","2007-04-28 02:31:24.996577","Mike Hillyer",1
1,"Laura Rodriguez","0.99","2007-04-30 19:06:31.996577","Jon Stephens",2
1,"Laura Rodriguez","4.99","2007-04-30 01:29:37.996577","Mike Hillyer",1
2,"Sarah Lewis","3.99","2007-04-06 10:12:10.996577","Jon Stephens",2
2,"Sarah Lewis","2.99","2007-04-06 12:22:07.996577","Jon Stephens",2
2,"Sarah Lewis","2.99","2007-04-08 17:11:44.996577","Jon Stephens",2
2,"Sarah Lewis","2.99","2007-04-11 11:11:33.996577","Mike Hillyer",1
2,"Sarah Lewis","2.99","2007-04-11 12:48:44.996577","Mike Hillyer",1
2,"Sarah Lewis","5.99","2007-04-12 20:58:41.996577","Jon Stephens",2
2,"Sarah Lewis","7.99","2007-04-27 05:47:12.996577","Mike Hillyer",1
2,"Sarah Lewis","2.99","2007-04-28 14:01:29.996577","Mike Hillyer",1
2,"Sarah Lewis","0.99","2007-04-29 16:09:40.996577","Jon Stephens",2
2,"Sarah Lewis","5.99","2007-04-30 11:24:02.996577","Jon Stephens",2
2,"Sarah Lewis","9.99","2007-04-30 12:55:12.996577","Jon Stephens",2
2,"Sarah Lewis","3.99","2007-04-30 06:53:29.996577","Jon Stephens",2
2,"Sarah Lewis","6.99","2007-04-30 20:18:50.996577","Mike Hillyer",1
2,"Kimberly Lee","7.99","2007-04-06 06:01:08.996577","Jon Stephens",2
2,"Kimberly Lee","2.99","2007-04-07 18:57:34.996577","Jon Stephens",2
2,"Kimberly Lee","0.99","2007-04-09 14:29:00.996577","Mike Hillyer",1
2,"Kimberly Lee","0.99","2007-04-10 05:37:47.996577","Jon Stephens",2
2,"Kimberly Lee","4.99","2007-04-12 18:14:55.996577","Mike Hillyer",1
2,"Kimberly Lee","1.99","2007-04-27 09:50:43.996577","Mike Hillyer",1
2,"Kimberly Lee","4.99","2007-04-30 01:44:03.996577","Mike Hillyer",1
2,"Kimberly Lee","0.99","2007-04-30 06:59:44.996577","Mike Hillyer",1
2,"Kimberly Lee","0.99","2007-04-30 13:37:13.996577","Jon Stephens",2
1,"Deborah Walker","2.99","2007-04-07 13:54:57.996577","Mike Hillyer",1
1,"Deborah Walker","0.99","2007-04-07 16:18:53.996577","Mike Hillyer",1
1,"Deborah Walker","2.99","2007-04-07 20:00:19.996577","Jon Stephens",2
1,"Deborah Walker","2.99","2007-04-10 17:48:09.996577","Mike Hillyer",1
1,"Deborah Walker","4.99","2007-04-12 09:34:43.996577","Mike Hillyer",1
1,"Deborah Walker","2.99","2007-04-12 20:30:44.996577","Jon Stephens",2
1,"Deborah Walker","2.99","2007-04-29 14:09:23.996577","Jon Stephens",2
1,"Deborah Walker","0.99","2007-04-29 22:44:23.996577","Jon Stephens",2
1,"Deborah Walker","8.99","2007-04-30 08:40:27.996577","Mike Hillyer",1
1,"Deborah Walker","2.99","2007-04-30 16:25:04.996577","Jon Stephens",2
1,"Deborah Walker","2.99","2007-04-30 13:28:03.996577","Jon Stephens",2
1,"Deborah Walker","2.99","2007-04-30 19:17:39.996577","Jon Stephens",2
2,"Jessica Hall","2.99","2007-04-07 03:00:54.996577","Mike Hillyer",1
2,"Jessica Hall","4.99","2007-04-07 13:10:30.996577","Mike Hillyer",1
2,"Jessica Hall","4.99","2007-04-07 19:09:29.996577","Mike Hillyer",1
2,"Jessica Hall","0.99","2007-04-07 19:57:12.996577","Jon Stephens",2
2,"Jessica Hall","6.99","2007-04-07 21:07:28.996577","Mike Hillyer",1
2,"Jessica Hall","3.99","2007-04-08 02:11:48.996577","Mike Hillyer",1
2,"Jessica Hall","6.99","2007-04-08 07:38:12.996577","Mike Hillyer",1
2,"Jessica Hall","2.99","2007-04-09 20:00:55.996577","Mike Hillyer",1
2,"Jessica Hall","1.99","2007-04-11 07:47:57.996577","Mike Hillyer",1
2,"Jessica Hall","2.99","2007-04-11 13:21:51.996577","Jon Stephens",2
2,"Jessica Hall","0.99","2007-04-27 12:23:44.996577","Jon Stephens",2
2,"Jessica Hall","4.99","2007-04-28 23:02:02.996577","Mike Hillyer",1
2,"Jessica Hall","0.99","2007-04-30 22:00:06.996577","Mike Hillyer",1
2,"Shirley Allen","0.99","2007-04-07 01:21:19.996577","Jon Stephens",2
2,"Shirley Allen","5.99","2007-04-08 01:03:17.996577","Mike Hillyer",1
2,"Shirley Allen","0.99","2007-04-10 01:29:45.996577","Mike Hillyer",1
2,"Shirley Allen","4.99","2007-04-10 10:14:14.996577","Mike Hillyer",1
2,"Shirley Allen","0.99","2007-04-11 06:05:16.996577","Jon Stephens",2
2,"Shirley Allen","5.99","2007-04-12 03:54:52.996577","Jon Stephens",2
2,"Shirley Allen","4.99","2007-04-12 09:41:47.996577","Jon Stephens",2
2,"Shirley Allen","1.99","2007-04-28 10:42:08.996577","Mike Hillyer",1
2,"Shirley Allen","0.99","2007-04-30 12:35:19.996577","Jon Stephens",2
2,"Shirley Allen","5.99","2007-04-30 03:41:25.996577","Jon Stephens",2
2,"Shirley Allen","7.99","2007-04-30 05:03:21.996577","Mike Hillyer",1
2,"Shirley Allen","4.99","2007-04-30 13:08:18.996577","Mike Hillyer",1
1,"Cynthia Young","0.99","2007-04-06 15:06:40.996577","Mike Hillyer",1
1,"Cynthia Young","0.99","2007-04-08 10:14:01.996577","Jon Stephens",2
1,"Cynthia Young","4.99","2007-04-08 21:26:47.996577","Jon Stephens",2
1,"Cynthia Young","2.99","2007-04-10 05:49:53.996577","Jon Stephens",2
1,"Cynthia Young","5.99","2007-04-10 14:17:38.996577","Mike Hillyer",1
1,"Cynthia Young","0.99","2007-04-11 01:17:27.996577","Jon Stephens",2
1,"Cynthia Young","0.99","2007-04-12 00:06:14.996577","Jon Stephens",2
1,"Cynthia Young","9.99","2007-04-27 21:36:06.996577","Mike Hillyer",1
1,"Cynthia Young","4.99","2007-04-29 06:46:46.996577","Mike Hillyer",1
1,"Cynthia Young","2.99","2007-04-29 23:35:38.996577","Mike Hillyer",1
1,"Cynthia Young","2.99","2007-04-30 00:13:17.996577","Jon Stephens",2
1,"Cynthia Young","4.99","2007-04-30 01:50:56.996577","Jon Stephens",2
1,"Cynthia Young","4.99","2007-04-30 06:08:59.996577","Jon Stephens",2
1,"Cynthia Young","2.99","2007-04-30 19:42:28.996577","Jon Stephens",2
2,"Angela Hernandez","6.99","2007-04-07 12:52:56.996577","Jon Stephens",2
2,"Angela Hernandez","0.99","2007-04-07 16:05:22.996577","Mike Hillyer",1
2,"Angela Hernandez","0.99","2007-04-08 02:09:12.996577","Jon Stephens",2
2,"Angela Hernandez","10.99","2007-04-09 20:23:45.996577","Jon Stephens",2
2,"Angela Hernandez","1.99","2007-04-10 16:27:55.996577","Mike Hillyer",1
2,"Angela Hernandez","3.99","2007-04-27 08:41:02.996577","Jon Stephens",2
2,"Angela Hernandez","6.99","2007-04-27 16:47:07.996577","Mike Hillyer",1
2,"Angela Hernandez","0.99","2007-04-27 16:55:39.996577","Mike Hillyer",1
2,"Angela Hernandez","2.99","2007-04-29 14:18:40.996577","Jon Stephens",2
2,"Angela Hernandez","4.99","2007-04-30 18:18:39.996577","Jon Stephens",2
2,"Angela Hernandez","4.99","2007-04-30 14:17:20.996577","Mike Hillyer",1
1,"Melissa King","4.99","2007-04-06 20:51:28.996577","Mike Hillyer",1
1,"Melissa King","2.99","2007-04-07 22:49:55.996577","Jon Stephens",2
1,"Melissa King","2.99","2007-04-08 07:41:54.996577","Jon Stephens",2
1,"Melissa King","5.99","2007-04-09 01:03:11.996577","Jon Stephens",2
1,"Melissa King","9.99","2007-04-09 05:12:56.996577","Mike Hillyer",1
1,"Melissa King","0.99","2007-04-09 13:42:34.996577","Mike Hillyer",1
1,"Melissa King","7.99","2007-04-10 22:37:20.996577","Jon Stephens",2
1,"Melissa King","0.99","2007-04-11 13:30:28.996577","Mike Hillyer",1
1,"Melissa King","2.99","2007-04-11 19:34:43.996577","Jon Stephens",2
1,"Melissa King","2.99","2007-04-27 14:31:34.996577","Jon Stephens",2
1,"Melissa King","4.99","2007-04-28 05:13:49.996577","Jon Stephens",2
1,"Melissa King","4.99","2007-04-28 14:41:19.996577","Mike Hillyer",1
1,"Melissa King","4.99","2007-04-28 15:01:21.996577","Jon Stephens",2
1,"Melissa King","4.99","2007-04-28 16:38:14.996577","Mike Hillyer",1
1,"Melissa King","2.99","2007-04-29 13:05:56.996577","Mike Hillyer",1
1,"Melissa King","2.99","2007-04-30 15:24:19.996577","Jon Stephens",2
1,"Melissa King","0.99","2007-04-30 00:33:24.996577","Jon Stephens",2
1,"Melissa King","0.99","2007-04-30 04:02:14.996577","Mike Hillyer",1
1,"Melissa King","2.99","2007-04-30 16:09:01.996577","Mike Hillyer",1
2,"Brenda Wright","4.99","2007-04-06 08:41:11.996577","Mike Hillyer",1
2,"Brenda Wright","4.99","2007-04-06 21:13:36.996577","Jon Stephens",2
2,"Brenda Wright","6.99","2007-04-07 05:44:01.996577","Mike Hillyer",1
2,"Brenda Wright","9.99","2007-04-08 11:53:24.996577","Jon Stephens",2
2,"Brenda Wright","3.99","2007-04-11 11:03:22.996577","Mike Hillyer",1
2,"Brenda Wright","4.99","2007-04-12 04:54:36.996577","Jon Stephens",2
2,"Brenda Wright","1.99","2007-04-26 23:51:50.996577","Mike Hillyer",1
2,"Brenda Wright","3.99","2007-04-27 05:15:39.996577","Jon Stephens",2
2,"Brenda Wright","2.99","2007-04-27 06:37:51.996577","Jon Stephens",2
2,"Brenda Wright","2.99","2007-04-27 17:18:08.996577","Jon Stephens",2
2,"Brenda Wright","0.99","2007-04-30 03:22:22.996577","Jon Stephens",2
1,"Amy Lopez","2.99","2007-04-05 22:39:39.996577","Mike Hillyer",1
1,"Amy Lopez","2.99","2007-04-07 21:17:00.996577","Mike Hillyer",1
1,"Amy Lopez","2.99","2007-04-08 14:01:58.996577","Jon Stephens",2
1,"Amy Lopez","0.99","2007-04-08 19:05:37.996577","Jon Stephens",2
1,"Amy Lopez","9.99","2007-04-09 14:25:41.996577","Mike Hillyer",1
1,"Amy Lopez","0.99","2007-04-10 11:41:44.996577","Mike Hillyer",1
1,"Amy Lopez","2.99","2007-04-10 21:50:27.996577","Mike Hillyer",1
1,"Amy Lopez","3.99","2007-04-11 06:26:33.996577","Mike Hillyer",1
1,"Amy Lopez","2.99","2007-04-11 23:17:31.996577","Jon Stephens",2
1,"Amy Lopez","6.99","2007-04-27 03:02:33.996577","Mike Hillyer",1
1,"Amy Lopez","5.99","2007-04-27 21:52:02.996577","Mike Hillyer",1
1,"Amy Lopez","2.99","2007-04-28 05:54:40.996577","Mike Hillyer",1
1,"Amy Lopez","5.99","2007-04-29 04:20:52.996577","Jon Stephens",2
1,"Amy Lopez","2.99","2007-04-29 06:14:55.996577","Jon Stephens",2
1,"Amy Lopez","2.99","2007-04-30 00:10:29.996577","Jon Stephens",2
2,"Anna Hill","5.99","2007-04-07 04:30:14.996577","Mike Hillyer",1
2,"Anna Hill","0.99","2007-04-09 19:17:38.996577","Mike Hillyer",1
2,"Anna Hill","4.99","2007-04-10 09:43:14.996577","Mike Hillyer",1
2,"Anna Hill","0.99","2007-04-11 15:04:43.996577","Jon Stephens",2
2,"Anna Hill","4.99","2007-04-28 13:21:32.996577","Mike Hillyer",1
2,"Anna Hill","4.99","2007-04-30 05:00:11.996577","Mike Hillyer",1
2,"Anna Hill","4.99","2007-04-30 06:45:50.996577","Jon Stephens",2
2,"Anna Hill","1.99","2007-04-30 12:54:37.996577","Mike Hillyer",1
2,"Rebecca Scott","3.99","2007-04-05 22:52:51.996577","Jon Stephens",2
2,"Rebecca Scott","2.99","2007-04-06 18:37:37.996577","Mike Hillyer",1
2,"Rebecca Scott","4.99","2007-04-09 08:50:57.996577","Mike Hillyer",1
2,"Rebecca Scott","4.99","2007-04-10 05:17:26.996577","Jon Stephens",2
2,"Rebecca Scott","5.99","2007-04-10 20:00:32.996577","Jon Stephens",2
2,"Rebecca Scott","2.99","2007-04-27 00:43:27.996577","Jon Stephens",2
2,"Rebecca Scott","2.99","2007-04-27 04:37:56.996577","Jon Stephens",2
2,"Rebecca Scott","0.99","2007-04-27 19:49:18.996577","Mike Hillyer",1
2,"Rebecca Scott","3.99","2007-04-30 09:45:59.996577","Mike Hillyer",1
2,"Virginia Green","2.99","2007-04-06 03:32:25.996577","Jon Stephens",2
2,"Virginia Green","4.99","2007-04-07 04:43:17.996577","Jon Stephens",2
2,"Virginia Green","0.99","2007-04-08 23:17:15.996577","Jon Stephens",2
2,"Virginia Green","2.99","2007-04-09 00:15:11.996577","Mike Hillyer",1
2,"Virginia Green","0.99","2007-04-09 15:02:33.996577","Jon Stephens",2
2,"Virginia Green","5.99","2007-04-10 19:54:57.996577","Mike Hillyer",1
2,"Virginia Green","0.99","2007-04-10 22:15:34.996577","Mike Hillyer",1
2,"Virginia Green","5.99","2007-04-11 07:41:34.996577","Mike Hillyer",1
2,"Virginia Green","4.99","2007-04-11 21:13:00.996577","Mike Hillyer",1
2,"Virginia Green","4.99","2007-04-12 04:08:16.996577","Mike Hillyer",1
2,"Virginia Green","4.99","2007-04-12 04:25:04.996577","Mike Hillyer",1
2,"Virginia Green","4.99","2007-04-27 05:22:38.996577","Mike Hillyer",1
2,"Virginia Green","6.99","2007-04-29 20:48:47.996577","Mike Hillyer",1
2,"Virginia Green","5.99","2007-04-30 02:32:24.996577","Mike Hillyer",1
2,"Virginia Green","2.99","2007-04-30 04:36:08.996577","Jon Stephens",2
2,"Virginia Green","6.99","2007-04-30 01:27:46.996577","Mike Hillyer",1
2,"Kathleen Adams","0.99","2007-04-07 06:43:29.996577","Jon Stephens",2
2,"Kathleen Adams","4.99","2007-04-08 03:27:14.996577","Jon Stephens",2
2,"Kathleen Adams","4.99","2007-04-08 13:23:08.996577","Jon Stephens",2
2,"Kathleen Adams","0.99","2007-04-09 18:35:35.996577","Mike Hillyer",1
2,"Kathleen Adams","0.99","2007-04-11 01:06:17.996577","Jon Stephens",2
2,"Kathleen Adams","6.99","2007-04-27 07:34:39.996577","Mike Hillyer",1
2,"Kathleen Adams","0.99","2007-04-28 00:03:43.996577","Mike Hillyer",1
2,"Kathleen Adams","6.99","2007-04-28 10:28:11.996577","Jon Stephens",2
2,"Kathleen Adams","0.99","2007-04-28 17:03:38.996577","Jon Stephens",2
2,"Kathleen Adams","2.99","2007-04-29 04:21:16.996577","Mike Hillyer",1
2,"Kathleen Adams","4.99","2007-04-30 01:49:04.996577","Mike Hillyer",1
2,"Kathleen Adams","2.99","2007-04-30 17:20:45.996577","Mike Hillyer",1
2,"Kathleen Adams","0.99","2007-04-30 09:39:36.996577","Jon Stephens",2
1,"Pamela Baker","7.99","2007-04-05 21:24:59.996577","Jon Stephens",2
1,"Pamela Baker","5.99","2007-04-06 10:08:53.996577","Mike Hillyer",1
1,"Pamela Baker","5.99","2007-04-09 19:30:52.996577","Mike Hillyer",1
1,"Pamela Baker","0.99","2007-04-28 11:14:13.996577","Jon Stephens",2
1,"Pamela Baker","9.99","2007-04-29 05:23:14.996577","Mike Hillyer",1
1,"Pamela Baker","5.99","2007-04-30 01:04:37.996577","Mike Hillyer",1
1,"Martha Gonzalez","5.99","2007-04-07 09:52:14.996577","Mike Hillyer",1
